match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,year,month,day,team1_top4_avg,team2_top4_avg,team1_top4_bats,team2_top4_bats,team1_top4_eco,team2_top4_eco,team1_bot4_eco,team2_bot4_eco,team1_top2_wck,team2_top2_wck,team1_avg_top4_ag,team2_avg_top4_ag,team1_eco_bot4_ag,team2_eco_bot4_ag,team1_eco_top4_ag,team2_eco_top4_ag,team1_wck_top2_ag,team2_wck_top2_ag,team1_avg_top4_ve,team2_avg_top4_ve,team1_eco_top4_ve,team2_eco_top4_ve,team1_eco_bot4_ve,team2_eco_bot4_ve,team1_wck_top2_ve,team2_wck_top2_ve,team1_count_rel_bats,team2_count_rel_bats,team1_count_rel_bowl,team2_count_rel_bowl,team1_avg_top4_in,team2_avg_top4_in,team1_eco_top4_in,team2_eco_top4_in,team1_eco_bot4_in,team2_eco_bot4_in,team1_wck_top2_in,team2_wck_top2_in,team1_count_bat_form,team2_count_bat_form,team1_last5_avg,team2_last5_avg,team1_last5_eco_top,team2_last5_eco_top,team1_last5_eco_bot,team2_last5_eco_bot,team1_count_bowl_form,team2_count_bowl_form,team_ratio_avg,team_ratio_bats,team_ratio_eco_top,team_ratio_eco_bot,team_ratio_wck,team_ratio_avg_ag,team_ratio_avg_ve,team_ratio_avg_in,team_ratio_eco_top_ag,team_ratio_eco_top_ve,team_ratio_eco_top_in,team_ratio_eco_bot_ag,team_ratio_eco_bot_ve,team_ratio_eco_bot_in,team_ratio_wck_top_ag,team_ratio_wck_top_ve,team_ratio_wck_top_in,team_ratio_rel_bats,team_ratio_rel_bowl,team_ratio_bat_form,team_ratio_bowl_form,team_ratio_last5_avg,team_ratio_last5_eco_top,team_ratio_last5_eco_bot
9085047,36,7258,3200973.0:6065548.0:5406064.0:5436878.0:6364588.0:1499868.0:3030733.0:4873014.0:4460154.0:7688848.0:5404440.0,78,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:6341530.0:1907352.0,0,7258,78,1,21,27,2022-06-10,1,79,1,2239,0.6363636363636364,1.0,153.46666666666667,50.0,135.3125,2022,6,10,24.749752964426875,22.00595238095238,115.37439499811782,134.33375,8.209285714285715,8.601011904761904,10.79270698051948,9.995343406593406,1.4017857142857144,1.1,29.0,22.5625,11.21875,10.381666666666666,7.100833333333333,7.676666666666666,2.083333333333333,1.875,27.725,23.5,8.199477272727274,8.4375,12.1945,11.75,1.5,1.75,3,2,1,0,25.6771423021423,23.394444444444446,8.877976190476192,7.802083333333333,11.297928571428573,9.371215277777777,1.577922077922078,1.5833333333333335,1,2,25.5,36.0,6.3125,6.8125,10.25,9.3125,3,2,2.7438005834744956,-18.959355001882187,-0.39172619047618973,0.7973635739260736,0.3017857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,1,-10.5,-0.5,0.9375
9352370,35,20,2082044.0:6282856.0:1655436.0:6381962.0:2827327.0:62432.0:4640824.0:8845850.0:4174932.0:1711492.0:4012203.0,87,48,6718326.0:4381761.0:2672214.0:5764576.0:3069954.0:6718382.0:3519011.0:4381733.0:3913475.0:1626561.0:3546297.0,1,48,30,0,111,83,2023-09-05,2,43,3,251,1.3125,0.6721311475409836,168.4,50.0,160.66666666666666,2023,9,5,31.45874060150376,27.014282796451916,123.6591015037594,125.44147832049487,8.354794254658385,7.591704185520362,10.680625000000001,9.673333333333334,1.25,1.325,27.458333333333332,33.645833333333336,10.967291666666666,9.48875,6.773333333333333,7.479375,1.5,1.75,43.625,36.75,10.0875,7.25,14.545,10.875,1.5,2.5,4,5,0,2,40.357142857142854,31.30654761904762,8.53939880952381,7.478293650793651,11.45225,11.885416666666666,1.4,1.4722222222222223,4,5,47.0,62.0,6.585000000000001,6.5,11.5825,10.75,2,2,4.444457805051844,-1.7823768167354643,0.7630900691380234,1.0072916666666671,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-2,-1,0,-15.0,0.08500000000000085,0.8324999999999996
9027283,1,17583,1945390.0:8144184.0:3069954.0:5764576.0:3935854.0:3913440.0:4949776.0:270262.0:3456424.0:8354835.0:7878765.0,135,18570,6718326.0:2653993.0:2288789.0:3083625.0:2486896.0:6718382.0:6718410.0:3083667.0:4950294.0:6718396.0:1585464.0,1,18570,1,0,34,6,2022-01-20,0,67,0,5081,1.5,1.4878048780487805,150.6,50.0,140.5,2022,1,20,25.23961038961039,37.71666666666666,105.86753246753247,110.73154761904762,7.384623015873016,6.066889880952381,8.509376262626262,8.061083333333332,1.5357142857142856,1.4166666666666665,23.375,27.125,9.075,7.84375,7.69375,4.46875,1.0,3.0,29.333333333333336,29.5,8.617916666666666,4.5,9.954583333333332,8.3125,1.0,2.5,3,3,2,4,29.254166666666666,43.416666666666664,8.667916666666667,6.059,9.508916666666668,9.4275,1.25,2.0,2,2,27.75,41.5,4.625,6.6875,11.075,9.0825,4,2,-12.47705627705627,-4.864015151515147,1.3177331349206352,0.4482929292929292,0.11904761904761907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2,-13.75,-2.0625,1.9924999999999997
9484537,101,40592,2089079.0:1585457.0:1594333.0:2437049.0:3364234.0:5744850.0:8395764.0:290051.0:8106629.0:8106713.0:6399210.0,97,40550,8438926.0:2437021.0:8127230.0:3294444.0:5742470.0:2486896.0:3061225.0:305143.0:9307892.0:2437077.0:7913254.0,1,40550,97,1,71,59,2023-02-20,2,52,2,3422,0.6666666666666666,0.6721311475409836,171.13333333333333,0.0,170.46666666666667,2023,2,20,26.57410714285714,33.829166666666666,109.75666964285715,128.3478125,8.357832341269841,8.678125,9.942743055555555,13.0085,1.4375,1.4166666666666665,20.0,27.75,10.34375,8.375,6.6475,6.0,1.25,1.5,33.275,27.75,8.175851190476191,6.889166666666667,9.237976190476191,8.951666666666666,1.4523809523809523,1.3333333333333335,3,4,1,1,28.433333333333334,26.791666666666668,7.011125,6.885416666666666,9.260625000000001,12.166666666666666,1.125,1.6666666666666665,2,3,25.0,40.0,5.0625,5.0,10.4575,8.875,4,4,-7.255059523809525,-18.591142857142856,-0.32029265873015866,-3.065756944444445,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-1,0,-15.0,0.0625,1.5824999999999996
9272612,123,33963,7572123.0:1749075.0:2340771.0:7534652.0:2335381.0:5788320.0:1612610.0:5497274.0:5509524.0:6521234.0:2437077.0,120,33956,7869987.0:2076192.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:4756982.0:2022957.0:8355808.0,1,33956,120,1,105,103,2023-01-08,2,11,2,20782,0.8,0.6721311475409836,171.4,25.0,138.875,2023,1,8,20.764219114219113,24.811951754385962,98.07175757575757,103.90285087719298,8.493011363636363,7.583388888888889,9.773541666666667,9.402799019607842,1.1291666666666667,1.656862745098039,22.5,28.041666666666668,10.336666666666668,8.4375,8.200833333333334,5.336666666666667,1.0,2.0,18.041666666666668,30.75,8.04375,5.6875,10.046666666666667,7.4375,0.8333333333333333,2.5,2,5,1,1,27.544642857142858,31.208333333333332,8.930833333333332,8.100000000000001,10.904062500000002,9.659833333333335,1.0625,1.25,3,4,37.5,50.5,6.5625,6.3125,9.4375,9.6025,2,4,-4.047732640166849,-5.831093301435402,0.9096224747474739,0.3707426470588242,-0.5276960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-1,-2,-13.0,0.25,-0.16499999999999915
9457594,59,42573,393371.0:8129680.0:4069666.0:7960847.0:4403426.0:5940374.0:5021624.0:4403503.0:4731628.0:2436356.0:6529354.0,14,40298,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:3850944.0:5771800.0:6528668.0:8106629.0:2316327.0:8938894.0,1,40298,15,1,99,104,2023-01-31,2,12,2,10961,0.5714285714285714,0.3442622950819672,162.92307692307693,0.0,157.5,2023,1,31,31.64404761904762,33.535714285714285,122.1637261904762,121.80523809523808,8.7390625,7.776979166666667,11.576354166666667,9.118630952380952,1.0,1.4375,34.125,47.5,13.77,10.605,8.8125,8.615416666666667,1.5,1.25,30.666666666666668,44.125,8.645833333333332,8.017916666666666,12.42625,10.13625,1.5,1.25,4,4,1,1,41.25,31.554166666666667,8.121875,8.097045454545455,12.834999999999999,9.193125,1.5,1.3181818181818181,4,2,44.0,46.25,5.355,7.125,9.43,10.375,3,3,-1.8916666666666657,0.35848809523811553,0.9620833333333323,2.457723214285714,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,-2.25,-1.7699999999999996,-0.9450000000000003
8887836,122,33956,7620283.0:7869987.0:41740.0:34061.0:4002340.0:7880018.0:2790675.0:8146998.0:4756982.0:1506077.0:8355808.0,2,33914,5056134.0:5492318.0:2082499.0:1635773.0:5469008.0:8415854.0:4992378.0:5863290.0:55299.0:3890998.0:1684276.0,1,33914,120,0,0,1,2022-01-17,1,11,0,930,1.125,3.857142857142857,174.46666666666667,100.0,158.25,2022,1,17,25.751931913116124,30.81875,104.42839651211362,136.91075,7.307256535947712,8.451412337662338,8.954882352941176,8.451412337662337,1.656862745098039,1.3766233766233766,45.375,40.5,9.617916666666666,8.020833333333334,7.947916666666666,8.020833333333334,1.4166666666666665,1.5,32.5,35.25,7.395,7.92875,11.395,7.928750000000001,1.0,2.4,5,3,2,1,27.057692307692307,37.125,7.167708333333334,7.923,9.399909090909091,7.923,1.8333333333333335,2.6,2,4,36.25,39.0,6.25,7.105,11.102500000000001,7.1049999999999995,4,2,-5.0668180868838775,-32.482353487886385,-1.1441558017146267,0.5034700152788396,0.28023936847466246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-2,2,-2.75,-0.8550000000000004,3.9975000000000014
9097101,92,272,8937046.0:2154305.0:8936913.0:4095594.0:293901.0:6694246.0:8218181.0:7541183.0:7677844.0:7541162.0:6565684.0,83,237,5563004.0:7409611.0:4908532.0:7634388.0:6722540.0:8035873.0:5562962.0:1633813.0:7409569.0:7507387.0:8296644.0,1,237,89,0,2,3,2022-02-24,0,39,0,24254,1.0,0.0163934426229508,141.4,0.0,151.83333333333334,2022,2,24,18.349702380952383,24.02800324675325,95.79501488095238,103.42948457792207,7.419104166666665,6.237444444444444,8.953166666666666,8.670845959595958,1.025,1.8333333333333335,15.125,29.0,8.18875,5.964583333333333,6.647083333333333,4.291666666666666,0.6666666666666666,1.8333333333333335,15.0,29.666666666666668,8.40625,3.81,10.4375,4.8725000000000005,1.25,2.0,1,4,1,4,20.0625,25.61111111111111,7.131708333333332,6.444626984126984,8.827708333333332,8.904238095238094,0.775,1.8571428571428572,1,3,21.75,36.25,7.3125,4.625,9.1875,8.5625,1,5,-5.678300865800868,-7.634469696969688,1.1816597222222214,0.2823207070707081,-0.8083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-3,-2,-4,-14.5,2.6875,0.625
9484614,65,40606,3585350.0:9320597.0:6460600.0:2083409.0:2097017.0:4397693.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,74,44904,1637320.0:2263736.0:4533682.0:2231928.0:2252452.0:1613926.0:5017144.0:1627450.0:8109779.0:6460642.0:8986193.0,0,40606,61,0,41,63,2023-03-04,2,52,2,3828,0.75,1.975609756097561,178.06666666666666,40.0,162.06666666666666,2023,3,4,26.356725146198833,34.84722222222222,112.81680464181285,133.776,7.84811925647452,7.879261363636363,9.193230994152048,9.022291666666666,1.6071428571428572,1.5227272727272727,26.24583333333333,30.933333333333337,10.844166666666668,9.059375,7.823333333333334,7.065416666666667,1.6666666666666665,1.625,25.5625,35.67857142857143,7.396805555555556,7.093541666666667,9.166193181818182,8.704642857142858,1.6616161616161615,1.5,4,4,1,1,33.108333333333334,31.51388888888889,7.651041666666666,8.188488095238096,8.924851190476192,9.534333333333333,1.6805555555555554,1.657142857142857,2,3,28.25,45.25,6.8125,3.9575,10.5625,7.5,1,7,-8.490497076023388,-20.95919535818716,-0.031142107161842958,0.17093932748538165,0.0844155844155845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-6,-17.0,2.855,3.0625
9076927,23,40424,2209115.0:6282856.0:6551978.0:8127321.0:1482249.0:392391.0:4403454.0:6931042.0:7084972.0:6930286.0:2436356.0,14,40298,1965151.0:3758565.0:313809.0:6965272.0:8129680.0:62432.0:8144443.0:1613919.0:4731628.0:6528668.0:2316327.0,1,40298,15,1,90,37,2022-02-03,2,12,0,14188,0.5714285714285714,0.6058814836707551,160.5,0.0,121.06666666666666,2022,2,3,25.959722222222222,27.738095238095237,105.85247916666665,118.24744047619049,7.52525,6.882410714285714,9.098514705882351,8.445848214285714,1.1088235294117648,1.4017857142857144,27.508333333333333,44.208333333333336,9.922500000000001,7.454375000000001,8.436666666666666,6.74375,0.8333333333333333,2.0,25.93333333333333,29.633333333333333,6.921166666666666,6.7984361471861465,9.416041666666667,7.635410353535353,1.1,1.5,3,5,2,4,27.474404761904765,22.916666666666668,7.251250000000001,7.1290097402597405,9.462651515151515,9.175568181818182,1.1988636363636362,1.3484848484848484,4,3,34.75,34.0,7.1875,5.375,9.9125,9.625,2,3,-1.778373015873015,-12.394961309523836,0.6428392857142855,0.6526664915966371,-0.29296218487394965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,1,-1,0.75,1.8125,0.28749999999999964
9076913,37,47529,3849663.0:363173.0:4403419.0:393014.0:6930230.0:360086.0:2804122.0:2875368.0:6818776.0:6149268.0:6529354.0,17,40424,6282856.0:6551978.0:8127321.0:2209115.0:392391.0:1482249.0:6931042.0:4403454.0:7084972.0:6930286.0:2436356.0,0,47529,32,0,124,26,2022-02-01,2,12,0,13530,0.25,1.4878048780487805,139.6,100.0,153.8,2022,2,1,26.046875,25.959722222222222,116.69430555555556,105.85247916666665,6.029044117647059,7.52525,8.379125,9.098514705882351,1.7375,1.1088235294117648,18.1875,21.5,9.87,8.489583333333334,5.671250000000001,7.3225,2.5,1.5,21.85,26.125,5.674166666666666,7.980416666666667,8.977916666666667,9.161666666666665,2.25,1.375,3,3,4,2,28.9077380952381,27.125,5.993173076923076,7.63375,8.351833333333333,9.105416666666667,1.7166666666666668,1.0,1,4,21.75,34.75,5.7925,7.1875,7.1675,9.9125,6,2,0.08715277777777786,10.841826388888904,-1.4962058823529407,-0.7193897058823513,0.6286764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-3,4,-13.0,-1.3949999999999996,-2.744999999999999
9085201,116,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:7664943.0:55299.0:74367.0,119,9876,6282856.0:7672657.0:1613919.0:2791459.0:1798705.0:2022957.0:7734264.0:7276380.0:5652828.0:2111549.0:6646940.0,1,9876,119,1,54,68,2022-06-21,1,79,1,328,1.4166666666666667,0.6039603960396039,166.13333333333333,50.0,136.6153846153846,2022,6,21,26.51213628762542,23.958653846153847,129.90424545707916,122.21664423076925,8.355104761904762,7.478974431818182,9.342816071428572,8.88357481060606,1.367142857142857,1.3854166666666665,31.25,24.8125,9.45875,9.02125,7.70875,7.69125,2.125,1.875,25.0,24.53693181818182,6.3125,6.999412878787878,8.125,8.355119047619048,3.0,1.6875,4,3,0,1,23.625,23.77077922077922,7.563869047619047,7.46875,8.845694444444444,8.80615476190476,1.7142857142857144,1.4166666666666665,3,0,36.25,8.0,6.25,7.9025,10.4575,9.8325,2,1,2.553482441471573,7.6876012263099085,0.8761303300865801,0.4592412608225125,-0.018273809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1,3,1,28.25,-1.6524999999999999,0.625
9256372,99,62,2263736.0:2437021.0:1637320.0:6460614.0:3364234.0:8180570.0:3459623.0:2437049.0:8298779.0:8427978.0:8106629.0,87,48,6718326.0:2653993.0:1945355.0:5764576.0:3069954.0:2486896.0:2288789.0:3519011.0:3913475.0:1626561.0:5984376.0,1,48,96,0,46,31,2022-10-11,0,55,2,664,1.0526315789473684,0.6039603960396039,172.93333333333334,100.0,156.53846153846155,2022,10,11,27.501185182571053,31.172088532382652,107.58977675630528,119.45600415923946,7.661084656084657,7.380766685520362,7.661084656084657,9.448688811188811,0.9880952380952381,1.575,26.895833333333336,28.125,9.744166666666667,9.39375,9.744166666666667,6.30375,0.625,2.5,26.249999999999996,37.4375,9.585555555555556,7.265625,9.585555555555556,9.944375,1.0,2.0,4,5,2,2,27.794823232323232,27.25892857142857,7.663981481481481,7.540793650793651,7.663981481481482,10.113125,0.9444444444444444,1.5833333333333335,1,3,34.25,43.5,8.875,5.9375,8.875,9.77,1,3,-3.6709033498115993,-11.866227402934172,0.28031797056429486,-1.7876041551041544,-0.5869047619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,-2,-2,-9.25,2.9375,-0.8949999999999996
9085481,141,10618,1762060.0:1655436.0:3294444.0:6381962.0:6460614.0:5367676.0:6095508.0:5361166.0:8050160.0:6347256.0:4527942.0,60,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:2450895.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,1,8182,139,0,31,11,2022-07-16,0,79,1,1161,1.5454545454545454,1.0,164.73333333333332,50.0,146.16666666666666,2022,7,16,32.97373737373737,27.02903091060986,120.97122727272728,135.37097431077694,8.766285714285715,8.088810672514619,10.914967532467532,10.392750000000001,1.7678571428571428,1.409356725146199,30.333333333333336,50.75,11.74375,11.71875,9.507083333333334,10.58375,1.8333333333333335,1.5,45.0,36.70833333333333,8.59375,8.438333333333333,11.977083333333333,10.9275,2.0,1.8333333333333335,4,5,0,0,36.41818181818182,29.759722222222223,8.42993686868687,8.39090909090909,11.039469696969697,10.135523809523809,1.8863636363636362,1.2999999999999998,3,0,45.0,8.5,6.1875,5.6875,9.3125,12.27,2,4,5.944706463127513,-14.399747038049668,0.6774750417710962,0.5222175324675309,0.3585004177109439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,3,-2,36.5,0.5,-2.9574999999999996
9433682,36,7258,6065548.0:4489974.0:5406064.0:8044490.0:6364588.0:5436878.0:5788320.0:7671306.0:3030733.0:4873014.0:4460154.0,58,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:6718844.0:7810977.0:1929619.0,1,8056,58,1,21,27,2023-06-22,1,79,3,2239,1.5,1.975609756097561,186.33333333333331,50.0,154.56666666666666,2023,6,22,27.055556535855448,25.98812036776433,119.74730422430831,113.23346995496763,8.82651397515528,8.555117132867132,10.373616071428572,11.050223214285715,1.4017857142857144,1.575,29.0,31.708333333333332,11.139999999999999,11.235833333333334,7.878333333333333,7.4625,1.4166666666666665,2.0,29.14375,35.625,7.767477272727273,7.5600000000000005,11.447727272727274,11.24375,1.55,2.0,5,4,0,0,27.59285714285714,27.508333333333336,9.252719780219781,7.832619047619048,10.925785714285714,10.994318181818182,1.577922077922078,1.9545454545454546,2,1,29.25,23.5,6.52,7.5,9.875,10.5825,2,1,1.0674361680911169,6.513834269340677,0.27139684228814787,-0.6766071428571436,-0.17321428571428554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,5.75,-0.9800000000000004,-0.7074999999999996
9051090,65,40606,3585350.0:6460600.0:4365465.0:290051.0:4685568.0:6381962.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,47,40578,2124002.0:1749075.0:1626526.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:8298779.0:4769148.0:3734940.0,0,40606,48,1,71,59,2022-02-05,1,52,0,3422,1.0,0.5121951219512195,162.9,50.0,168.93333333333334,2022,2,5,27.42418546365915,30.481655844155842,109.7491756735589,131.42693262987012,7.813513993316626,9.526988636363637,9.842119883040937,10.135498737373737,1.6071428571428572,1.6477272727272727,31.625,22.625,11.4925,9.8125,6.762499999999999,9.245208333333334,2.041666666666667,2.125,32.3125,40.791666666666664,8.192708333333332,7.46875,11.442499999999999,9.37125,1.125,2.75,5,4,1,0,34.420833333333334,29.729166666666664,7.651041666666666,9.52828373015873,10.046041666666667,10.097728174603175,1.6805555555555554,1.5416666666666665,2,2,29.0,33.5,6.1875,7.3125,11.5625,10.5825,2,1,-3.0574703804966923,-21.677756956311228,-1.713474643047011,-0.29337885433280064,-0.0405844155844155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,-4.5,-1.125,0.9800000000000004
9681510,31,104,8012612.0:8075934.0:7438094.0:4613524.0:7256192.0:8075913.0:7438129.0:7256108.0:7256234.0:7256122.0:7785413.0,46,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:2436426.0:6496482.0:6496426.0,1,216,26,0,39,44,2023-07-21,0,33,3,1672,0.25,0.0476190476190476,0.0,0.0,159.5,2023,7,21,17.75,21.425925925925924,74.82249999999999,107.76799632352942,7.9925,7.809619731800765,9.7425,8.714291666666668,0.5,1.2528735632183907,17.75,54.0,9.7425,5.375,7.9925,5.375,0.5,3.0,17.75,39.208333333333336,7.9925,7.2125,9.7425,9.791666666666666,0.5,2.333333333333333,1,3,2,1,17.75,22.668676900584796,7.9925,8.790018218623482,9.7425,9.189162449392713,0.5,1.256578947368421,0,1,17.75,26.0,7.9925,9.0425,9.7425,11.71,1,0,-3.675925925925924,-32.945496323529426,0.1828802681992343,1.0282083333333318,-0.7528735632183907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-1,1,-8.25,-1.0500000000000007,-1.9675000000000011
9668546,140,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2742837.0:3715697.0:4690230.0:6347494.0,45,55,8058959.0:7491224.0:3125562.0:8191868.0:4377610.0:2981614.0:3882850.0:3914658.0:3011735.0:7881845.0:6487970.0,1,55,138,0,77,91,2023-08-08,0,29,3,13915,0.5714285714285714,1.975609756097561,176.8,60.0,152.9375,2023,8,8,26.7165299612668,33.06008403361344,125.82578218272957,135.65055135387487,8.431375,7.875194789510008,10.182857142857141,9.538883597883599,1.5,1.382936507936508,27.0625,26.528571428571425,10.051428571428572,9.386375000000001,7.336428571428572,7.6693750000000005,1.6142857142857143,1.4375,28.75,21.25,7.9475,6.91625,11.4475,8.432500000000001,1.5,2.25,5,5,0,1,29.234848484848488,32.395833333333336,9.197380952380954,7.6020625,10.90214285714286,8.979666666666667,1.2857142857142856,1.5333333333333332,2,2,32.5,26.0,7.2925,5.6875,10.2925,7.375,2,5,-6.343554072346642,-9.824769171145306,0.5561802104899911,0.6439735449735426,0.11706349206349209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,-3,6.5,1.6050000000000004,2.9175000000000004
9684317,19,32388,7923180.0:6598612.0:2385991.0:2642751.0:7947442.0:4944400.0:7417003.0:9009461.0:7557689.0:8725191.0:9822413.0:9822420.0,40,12718,5549088.0:7584464.0:8191868.0:4232297.0:7491259.0:8488864.0:7555652.0:7560069.0:4232325.0:9047821.0:8512951.0:8725079.0,1,12718,41,1,92,56,2023-10-19,0,58,4,4661,3.0,0.5061728395061729,131.9,0.0,133.20833333333334,2023,10,19,13.875,14.5,76.835,85.39,7.1675,5.325,7.1675,5.325,0.5,1.25,17.0,25.0,7.1675,5.525,7.1675,5.525,0.5,1.0,17.0,14.5,7.1675,5.325,7.1675,5.325,0.5,1.25,1,0,3,2,13.875,14.5,7.1675,5.325,7.1675,5.325,0.5,1.25,0,1,4.25,13.0,6.875,8.5,9.875,8.5,2,1,-0.625,-8.555000000000007,1.8425000000000002,1.8425000000000002,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,1,-8.75,-1.625,1.375
9255945,51,55,5043310.0:6521080.0:3125562.0:4497646.0:4377610.0:3479860.0:5038018.0:2282125.0:7881845.0:6586824.0:3011735.0,87,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,0,55,87,1,14,72,2022-11-20,2,26,2,17681,0.9473684210526316,1.4878048780487805,168.93333333333334,75.0,144.625,2022,11,20,31.31008403361345,31.172088532382652,132.90631722689074,119.45600415923946,6.487375,7.766347042663218,8.650633597883598,9.174227272727272,1.2857142857142856,1.3153846153846154,30.166666666666664,33.58333333333333,8.0,9.7775,5.44125,7.5625,2.0,2.1666666666666665,43.25,27.0,5.0075,8.75,8.5425,9.75,3.0,2.5,4,5,3,1,29.396496924128503,27.285714285714285,6.619154411764706,7.228293650793651,9.10217814757482,10.186041666666666,1.625,1.4722222222222223,2,3,42.75,55.0,5.6875,6.375,7.925,10.25,5,3,0.1379955012307974,13.45031306765128,-1.2789720426632183,-0.5235936748436743,-0.029670329670329787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,-1,2,-12.25,-0.6875,-2.325
9271786,63,47480,7200598.0:363047.0:5490624.0:6710850.0:3668356.0:5490666.0:4690104.0:3200756.0:4365878.0:2296195.0:8136659.0,48,47501,6818622.0:5490596.0:6551978.0:4403545.0:8067002.0:298612.0:1634611.0:8907338.0:4403573.0:7968225.0:8072056.0,1,47501,59,0,82,33,2022-12-21,0,36,2,7041,1.0,1.0,151.46666666666667,33.33,130.26666666666668,2022,12,21,32.654761904761905,25.829807692307693,120.57839285714284,118.93531250000001,6.666309523809524,6.1081666666666665,8.706071428571429,7.612045454545455,1.9166666666666665,1.8333333333333335,26.25,22.0,10.20875,7.6875,7.3950000000000005,5.6875,1.0,2.0,28.75,24.65625,7.715833333333333,6.051875,10.57375,7.103309523809523,1.8333333333333335,2.0,5,3,3,4,39.583333333333336,27.875,7.170416666666666,5.890625,9.444166666666666,7.555625,1.8333333333333335,1.475,1,4,17.25,47.0,5.2075,5.8975,8.4575,11.4375,2,3,6.824954212454212,1.6430803571428356,0.5581428571428573,1.094025974025974,0.08333333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1,-3,-1,-29.75,-0.6900000000000004,-2.9800000000000004
